Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2003,9,27,6,1715,1715,2018,2035,WN,2502,N765,123,140,110,-17,0,LIT,BWI,912,3,10,0,,0,0,0,0,0,0
2003,9,5,5,2000,2000,2307,2325,WN,133,N720,127,145,117,-18,0,MCI,BWI,967,2,8,0,,0,0,0,0,0,0
2003,9,4,4,950,950,1122,1125,WN,135,N793,212,215,198,-3,0,MCI,OAK,1489,4,10,0,,0,0,0,0,0,0
2003,9,25,4,820,820,1052,1100,WN,2656,N313,152,160,143,-8,0,MCO,BDL,1050,2,7,0,,0,0,0,0,0,0
2003,9,14,7,1700,1700,1821,1835,WN,470,N710,141,155,129,-14,0,MCO,MDW,989,2,10,0,,0,0,0,0,0,0
2003,9,3,3,1905,1905,2020,2020,WN,1447,N325,75,75,63,0,0,MDW,BNA,395,2,10,0,,0,0,0,0,0,0
2003,9,5,5,715,715,942,945,WN,1006,N522,147,150,132,-3,0,MDW,HOU,937,2,13,0,,0,0,0,0,0,0
2003,9,18,4,1130,1130,1250,1250,WN,1965,N522,80,80,65,0,0,MDW,MCI,405,2,13,0,,0,0,0,0,0,0
2003,9,9,2,2030,2030,2230,2235,WN,1526,N717,60,65,46,-5,0,MDW,SDF,271,2,12,0,,0,0,0,0,0,0
2003,9,22,1,655,655,809,830,WN,633,N672,134,155,119,-21,0,MHT,MDW,838,7,8,0,,0,0,0,0,0,0
2003,9,30,2,2120,2120,2222,2220,WN,1510,N87,62,60,50,2,0,MSY,HOU,303,2,10,0,,0,0,0,0,0,0
2003,9,17,3,1410,1410,1508,1510,WN,881,N441,58,60,48,-2,0,OAK,BUR,325,2,8,0,,0,0,0,0,0,0
2003,9,14,7,1630,1630,1748,1740,WN,1423,N424,78,70,58,8,0,OAK,LAX,337,7,13,0,,0,0,0,0,0,0
2003,9,2,2,2010,2010,2158,2200,WN,497,N362,108,110,98,-2,0,OAK,PHX,646,5,5,0,,0,0,0,0,0,0
2003,9,26,5,1300,1300,1530,1540,WN,1606,N428,90,100,81,-10,0,OAK,SLC,588,4,5,0,,0,0,0,0,0,0
2003,9,28,7,1355,1355,1508,1520,WN,363,N344,73,85,63,-12,0,OMA,MDW,423,3,7,0,,0,0,0,0,0,0
2003,9,30,2,1235,1235,1358,1340,WN,370,N375,83,65,58,18,0,ONT,PHX,325,6,19,0,,0,0,0,18,0,0
2003,9,9,2,700,700,748,750,WN,1491,N437,48,50,32,-2,0,ORF,BWI,159,8,8,0,,0,0,0,0,0,0
2003,9,2,2,655,655,840,840,WN,1700,N326,105,105,85,0,0,PDX,OAK,543,5,15,0,,0,0,0,0,0,0
2003,9,8,1,1145,1145,1647,1705,WN,1699,N379,182,200,175,-18,0,PHX,BHM,1455,2,5,0,,0,0,0,0,0,0
2003,9,28,7,800,800,858,905,WN,225,N631,58,65,43,-7,0,PHX,LAS,256,3,12,0,,0,0,0,0,0,0
2003,9,28,7,1915,1915,2343,2350,WN,1201,N632,148,155,135,-7,0,PHX,MCI,1044,3,10,0,,0,0,0,0,0,0
2003,9,14,7,840,840,1629,1630,WN,488,N416,289,290,267,-1,0,PHX,PVD,2277,4,18,0,,0,0,0,0,0,0
2003,9,8,1,720,720,941,950,WN,1734,N645,81,90,69,-9,0,PHX,SLC,507,2,10,0,,0,0,0,0,0,0
2003,9,17,3,2000,2000,2105,2120,WN,1033,N324,65,80,48,-15,0,PVD,BWI,328,5,12,0,,0,0,0,0,0,0
2003,9,17,3,2010,2010,2153,2155,WN,161,N669,103,105,88,-2,0,RDU,TPA,587,5,10,0,,0,0,0,0,0,0
2003,9,17,3,620,620,711,715,WN,178,N686,51,55,42,-4,0,RNO,SJC,188,2,7,0,,0,0,0,0,0,0
2003,9,29,1,710,710,1235,1240,WN,2376,N727,205,210,191,-5,0,SAN,MSY,1599,3,11,0,,0,0,0,0,0,0
2003,9,1,1,1955,1955,2110,2110,WN,474,N781,75,75,58,0,0,SAN,SJC,417,2,15,0,,0,0,0,0,0,0
2003,9,21,7,1940,1800,2030,1855,WN,1605,N337,50,55,40,95,100,SAT,DAL,248,5,5,0,,0,3,0,0,0,92
2003,9,24,3,1010,1010,1125,1140,WN,1162,N631,75,90,68,-15,0,SDF,BWI,495,2,5,0,,0,0,0,0,0,0
2003,9,8,1,725,725,912,930,WN,1337,N388,107,125,90,-18,0,SEA,OAK,671,7,10,0,,0,0,0,0,0,0
2003,9,8,1,1300,1300,1410,1420,WN,1704,N364,70,80,55,-10,0,SJC,LAS,386,5,10,0,,0,0,0,0,0,0
2003,9,11,4,1335,1335,1425,1425,WN,894,N331,50,50,32,0,0,SJC,RNO,188,3,15,0,,0,0,0,0,0,0
2003,9,25,4,920,920,927,930,WN,1974,N652,67,70,53,-3,0,SLC,LAS,368,2,12,0,,0,0,0,0,0,0
2003,9,4,4,1400,1400,1504,1505,WN,2174,N380,64,65,54,-1,0,SMF,BUR,358,2,8,0,,0,0,0,0,0,0
2003,9,21,7,930,930,1050,1055,WN,2910,N368,80,85,70,-5,0,SMF,PDX,479,3,7,0,,0,0,0,0,0,0
2003,9,9,2,945,945,1100,1105,WN,754,N522,75,80,68,-5,0,SNA,OAK,371,2,5,0,,0,0,0,0,0,0
2003,9,5,5,1540,1540,1800,1800,WN,352,N397,80,80,60,0,0,STL,CMH,410,5,15,0,,0,0,0,0,0,0
2003,9,28,7,2135,2135,2254,2300,WN,698,N363,79,85,70,-6,0,STL,OKC,462,3,6,0,,0,0,0,0,0,0
2003,9,19,5,1225,1225,1430,1430,WN,2503,N601,125,125,110,0,0,TPA,CMH,829,5,10,0,,0,0,0,0,0,0
2003,9,11,4,1230,1230,1500,1510,WN,431,N418,150,160,139,-10,0,TPA,PVD,1137,3,8,0,,0,0,0,0,0,0
2003,9,6,6,1812,1810,1922,1920,WN,2125,N650,70,70,58,2,2,TUS,LAS,365,2,10,0,,0,0,0,0,0,0
2003,9,6,6,1051,1100,1211,1210,MQ,5012,N710MQ,80,70,48,1,-9,BOS,LGA,185,25,7,0,,0,0,0,0,0,0
2003,9,1,1,914,918,1047,1100,NW,121,N303NB,213,222,197,-13,-4,MSP,SNA,1522,4,12,0,,0,0,0,0,0,0
2003,9,15,1,1216,1210,1722,1727,NW,170,N583NW,186,197,163,-5,6,SEA,MSP,1399,8,15,0,,0,0,0,0,0,0
2003,9,29,1,1511,1519,1716,1717,NW,201,N310NB,305,298,281,-1,-8,DTW,SJC,2063,4,20,0,,0,0,0,0,0,0
2003,9,16,2,1303,1310,1555,1602,NW,243,N317NB,172,172,147,-7,-7,FLL,DTW,1127,5,20,0,,0,0,0,0,0,0
2003,9,9,2,1129,1041,1210,1136,NW,293,N520US,101,115,82,34,48,DTW,MEM,610,6,13,0,,0,34,0,0,0,0
2003,9,27,6,2233,2240,535,550,NW,338,N585NW,242,250,222,-15,-7,LAX,DTW,1979,8,12,0,,0,0,0,0,0,0
2003,9,15,1,1147,1150,1349,1332,NW,380,N601NW,122,102,94,17,-3,DTW,BOS,632,9,19,0,,0,0,0,17,0,0
2003,9,20,6,1537,1538,1758,1811,NW,422,N367NW,141,153,124,-13,-1,DTW,MCO,957,4,13,0,,0,0,0,0,0,0
2003,9,9,2,1030,1034,1214,1229,NW,461,N768NC,104,115,88,-15,-4,DTW,ATL,594,5,11,0,,0,0,0,0,0,0
2003,9,4,4,1518,1525,1709,1726,NW,511,N312US,171,181,139,-17,-7,LGA,MSP,1020,13,19,0,,0,0,0,0,0,0
2003,9,7,7,1259,1300,1412,1415,NW,554,N316NB,73,75,56,-3,-1,MSP,ORD,334,5,12,0,,0,0,0,0,0,0
2003,9,12,5,2117,2123,2259,2255,NW,597,N527US,222,212,188,4,-6,MSP,PDX,1426,6,28,0,,0,0,0,0,0,0
2003,9,14,7,1822,1735,2153,2103,NW,634,N302US,151,148,130,50,47,MEM,LGA,963,9,12,0,,0,0,0,10,0,40
2003,9,28,7,812,815,1005,1014,NW,679,N9339,173,179,142,-9,-3,PHL,MSP,980,4,27,0,,0,0,0,0,0,0
2003,9,20,6,1718,1730,1854,1913,NW,709,N3322L,156,163,133,-19,-12,CLT,MSP,930,16,7,0,,0,0,0,0,0,0
2003,9,30,2,1711,1707,1952,1959,NW,758,N779NC,101,112,74,-7,4,MSP,DTW,528,8,19,0,,0,0,0,0,0,0
2003,9,18,4,1905,1840,1934,1904,NW,811,N767NC,89,84,73,30,25,GRR,MSP,408,8,8,0,,0,0,0,5,0,25
2003,9,24,3,617,620,735,735,NW,866,N317US,78,75,61,0,-3,MSY,MEM,349,5,12,0,,0,0,0,0,0,0
2003,9,27,6,657,700,743,753,NW,932,N8934E,46,53,30,-10,-3,LIT,MEM,129,6,10,0,,0,0,0,0,0,0
2003,9,28,7,1822,1735,2030,1915,NW,968,N771NC,128,100,97,75,47,MEM,ORD,491,6,25,0,,0,0,0,56,0,19
2003,9,2,2,1305,1305,1534,1542,NW,1021,N303NB,149,157,132,-8,0,IAH,MSP,1034,5,12,0,,0,0,0,0,0,0
2003,9,25,4,1202,1210,1401,1408,NW,1061,N353NB,119,118,95,-7,-8,PVD,DTW,614,17,7,0,,0,0,0,0,0,0
2003,9,23,2,655,700,759,807,NW,1127,N779NC,64,67,42,-8,-5,BUF,DTW,240,6,16,0,,0,0,0,0,0,0
2003,9,15,1,1038,1047,1217,1220,NW,1184,N329NB,99,93,76,-3,-9,DTW,BDL,548,6,17,0,,0,0,0,0,0,0
2003,9,12,5,1645,1640,1809,1811,NW,1225,N349NW,84,91,63,-2,5,DCA,DTW,405,8,13,0,,0,0,0,0,0,0
2003,9,8,1,1418,1425,1537,1601,NW,1269,N333NB,139,156,120,-24,-7,ATL,MSP,906,7,12,0,,0,0,0,0,0,0
2003,9,3,3,1343,1350,1556,1555,NW,1404,N753NW,73,65,42,1,-7,MKE,DTW,238,9,22,0,,0,0,0,0,0,0
2003,9,5,5,1353,1338,1540,1516,NW,1448,N783NC,107,98,80,24,15,DTW,ORF,529,4,23,0,,0,7,0,9,0,8
2003,9,21,7,857,900,1021,1022,NW,1483,N602NW,84,82,60,-1,-3,ORD,MSP,334,12,12,0,,0,0,0,0,0,0
2003,9,16,2,1830,1835,1939,1938,NW,1539,N782NC,129,123,104,1,-5,CLE,MSP,622,7,18,0,,0,0,0,0,0,0
2003,9,27,6,1506,1506,1715,1718,NW,1582,N305NB,129,132,115,-3,0,DTW,JAX,814,5,9,0,,0,0,0,0,0,0
2003,9,16,2,2115,2115,2232,2234,NW,1666,N8915E,77,79,60,-2,0,DTW,ABE,424,4,13,0,,0,0,0,0,0,0
2003,9,29,1,1012,1017,1316,1330,NW,1704,N516US,124,133,108,-14,-5,MSP,DCA,931,6,10,0,,0,0,0,0,0,0
2003,9,2,2,754,800,1040,1051,NW,1750,N752NW,106,111,81,-11,-6,MCI,DTW,629,14,11,0,,0,0,0,0,0,0
2003,9,17,3,1520,1520,1557,1553,NW,1785,N762NC,97,93,69,4,0,DTW,BNA,457,3,25,0,,0,0,0,0,0,0
2003,9,28,7,1615,1620,1759,1808,NW,1827,N330NB,104,108,81,-9,-5,PHL,DTW,453,9,14,0,,0,0,0,0,0,0
2003,9,14,7,2130,2135,28,26,NW,1862,N340NB,118,111,93,2,-5,MEM,DCA,762,4,21,0,,0,0,0,0,0,0
2003,9,19,5,1527,1535,1621,1618,NW,1896,N8926E,54,43,36,3,-8,MBS,DTW,98,9,9,0,,0,0,0,0,0,0
2003,9,14,7,624,635,733,758,NW,1945,N8928E,69,83,56,-25,-11,VPS,MEM,369,5,8,0,,0,0,0,0,0,0
2003,9,1,1,1115,1125,1150,1205,OO,6033,N220SW,25,40,21,-15,0,CLD,LAX,86,4,10,0,,0,0,0,0,0,0
2003,9,2,2,1641,1645,1737,1744,OO,3873,N438SW,52,59,47,-7,0,BOI,SLC,291,4,5,0,,0,0,0,0,0,0
2003,9,3,3,704,620,748,708,OO,3771,N438SW,104,108,181,40,44,SLC,SNA,588,5,17,0,,0,40,0,0,0,0
2003,9,4,4,819,830,1013,1028,OO,3643,N308SW,43,58,45,-15,0,EKO,SLC,200,3,6,0,,0,0,0,0,0,0
2003,9,4,4,540,540,626,615,OO,6915,N958SW,46,35,25,11,0,ONT,LAX,47,6,15,0,,0,0,0,0,0,0
2003,9,5,5,1042,1030,1204,1145,OO,6750,N955SW,82,75,168,19,12,MFR,SFO,329,8,5,0,,0,0,0,19,0,0
2003,9,6,6,1437,1449,1528,1543,OO,6674,N565SW,39,54,43,-15,0,PSC,SEA,172,3,5,0,,0,0,0,0,0,0
2003,9,7,7,1830,1748,1928,1828,OO,6543,N295SW,58,40,41,60,42,SFO,MRY,77,3,14,0,,0,0,0,60,0,0
2003,9,8,1,1956,2005,2049,2111,OO,6317,N563SW,44,66,45,-22,0,FAT,LAX,209,3,5,0,,0,0,0,0,0,0
2003,9,9,2,815,815,855,900,OO,6161,N564SW,40,45,29,-5,0,LAX,SAN,109,3,8,0,,0,0,0,0,0,0
2003,9,10,3,1339,1329,1457,1500,OO,3852,N433SW,78,91,159,-3,10,MEM,DFW,432,8,10,0,,0,0,0,0,0,0
2003,9,11,4,814,820,902,915,OO,3746,N442SW,42,55,35,-13,0,SLC,IDA,188,3,10,0,,0,0,0,0,0,0
2003,9,12,5,1133,1143,1236,1248,OO,3664,N212SW,53,65,149,-12,0,GJT,SLC,217,3,10,0,,0,0,0,0,0,0
2003,9,12,5,1316,1320,1437,1435,OO,6949,N958SW,77,75,149,2,0,LAX,SJC,308,6,25,0,,0,0,0,0,0,0
2003,9,13,6,1835,1840,1858,1900,OO,6880,N945SW,78,80,165,-2,0,ICT,DEN,419,7,10,0,,0,0,0,0,0,0
2003,9,14,7,1211,1101,1452,1356,OO,6781,N913SW,101,115,185,56,70,DEN,CID,692,5,10,0,,0,56,0,0,0,0
2003,9,15,1,1955,1955,2053,2052,OO,6622,N284YV,58,57,48,1,0,SMF,ACV,207,3,7,0,,0,0,0,0,0,0
2003,9,16,2,640,637,713,710,OO,6344,N288SW,33,33,21,3,3,LAX,ONT,47,3,9,0,,0,0,0,0,0,0
2003,9,17,3,1357,1400,1448,1441,OO,6178,N229SW,48,41,28,7,0,SAN,LAX,109,5,18,0,,0,0,0,0,0,0
2003,9,18,4,2006,2014,2107,2115,OO,3856,N429SW,53,61,146,-8,0,BOI,SLC,291,5,9,0,,0,0,0,0,0,0
2003,9,19,5,2234,2225,2318,2306,OO,3738,N460SW,104,101,182,12,9,SLC,TUS,601,5,16,0,,0,0,0,0,0,0
2003,9,19,5,1833,1840,1946,1950,OO,9551,N58733,66,70,139,-4,0,TYR,IAH,163,27,6,0,,0,0,0,0,0,0
2003,9,20,6,2010,2010,2115,2119,OO,6957,N944SW,65,69,147,-4,0,LAX,SJC,308,7,10,0,,0,0,0,0,0,0
2003,9,21,7,1045,1045,1323,1331,OO,6841,N929SW,98,106,337,-8,0,DEN,FAR,627,4,15,0,,0,0,0,0,0,0
2003,9,22,1,1552,1556,1653,1654,OO,6683,N294SW,57,58,146,-1,0,SEA,GEG,224,3,11,0,,0,0,0,0,0,0
2003,9,23,2,1204,1145,1320,1304,OO,6472,N292UX,76,79,155,16,19,LAX,MRY,267,4,16,0,,0,0,0,0,0,16
2003,9,24,3,1708,1715,1743,1756,OO,6235,N229SW,28,41,27,-13,0,SAN,LAX,109,2,6,0,,0,0,0,0,0,0
2003,9,25,4,2115,2115,2150,2200,OO,3900,N433SW,95,105,175,-10,0,DFW,ELP,551,3,16,0,,0,0,0,0,0,0
2003,9,26,5,2010,2015,2125,2135,OO,3784,N457SW,70,80,160,-10,0,SLC,GTF,463,4,10,0,,0,0,0,0,0,0
2003,9,27,6,812,812,909,915,OO,3642,N189SW,57,63,46,-6,0,SLC,CDC,221,3,8,0,,0,0,0,0,0,0
2003,9,28,7,819,820,911,918,OO,3604,N216SW,51,58,38,-7,0,SLC,TWF,175,3,11,0,,0,0,0,0,0,0
2003,9,28,7,745,750,1027,1035,OO,6900,N952SW,97,105,183,-8,0,LAX,SLC,590,10,8,0,,0,0,0,0,0,0
2003,9,29,1,1608,1612,1723,1722,OO,6745,N932SW,71,70,145,1,0,SFO,MFR,329,7,22,0,,0,0,0,0,0,0
2003,9,30,2,1035,1036,1142,1145,OO,6549,N296SW,66,69,153,-3,0,RDD,SFO,199,7,6,0,,0,0,0,0,0,0
2003,9,18,4,1315,1320,1640,1640,XE,2280,N14952,145,140,118,0,-5,IAH,CVG,871,3,24,0,,0,0,0,0,0,0
2003,9,7,7,1626,1630,1736,1754,XE,2508,N14940,70,84,47,-18,-4,EWR,RIC,278,4,19,0,,0,0,0,0,0,0
2003,9,4,4,1539,1455,1649,1609,XE,2031,N14925,70,74,53,40,44,SYR,CLE,317,8,9,0,,0,0,0,0,0,40
2003,9,7,7,1843,1845,2204,2205,XE,2375,N12967,141,140,120,-1,-2,IAH,CVG,871,6,15,0,,0,0,0,0,0,0
2003,9,10,3,655,700,818,821,XE,2321,N14933,83,81,66,-3,-5,PIT,EWR,319,6,11,0,,0,0,0,0,0,0
2003,9,27,6,1316,1320,1435,1445,XE,2546,N16561,79,85,57,-10,-4,IAH,GPT,376,2,20,0,,0,0,0,0,0,0
2003,9,22,1,2022,2020,2247,2135,XE,2943,N12922,145,75,45,72,2,EWR,BTV,266,3,97,0,,0,0,0,72,0,0
2003,9,2,2,1643,1645,1802,1759,XE,2115,N13978,79,74,55,3,-2,CLE,SDF,304,4,20,0,,0,0,0,0,0,0
2003,9,26,5,2029,2025,2225,2230,XE,2650,N17115,176,185,158,-5,4,CLE,AUS,1174,4,14,0,,0,0,0,0,0,0
2003,9,20,6,835,840,1122,1132,XE,2953,N14573,107,112,92,-10,-5,MCI,CLE,694,5,10,0,,0,0,0,0,0,0
2003,9,6,6,1831,1825,1956,1953,XE,2623,N21537,85,88,68,3,6,IAH,PNS,489,6,11,0,,0,0,0,0,0,0
2003,9,11,4,1211,1210,1337,1332,XE,2658,N12145,86,82,61,5,1,PIT,EWR,319,7,18,0,,0,0,0,0,0,0
2003,9,21,7,1350,1355,1501,1452,XE,2639,N16911,71,57,53,9,-5,AEX,IAH,190,12,6,0,,0,0,0,0,0,0
2003,9,25,4,818,820,928,930,XE,2761,N27962,70,70,40,-2,-2,EWR,MHT,209,4,26,0,,0,0,0,0,0,0
2003,9,29,1,1209,1210,1350,1357,XE,2155,N27506,101,107,84,-7,-1,CVG,EWR,569,8,9,0,,0,0,0,0,0,0
2003,9,8,1,925,930,1101,1112,XE,2693,N25504,96,102,73,-11,-5,CLT,EWR,529,6,17,0,,0,0,0,0,0,0
2003,9,18,4,NA,1533,NA,1720,XE,2233,0,NA,107,NA,NA,NA,CLT,EWR,529,0,0,1,B,0,0,0,0,0,0
2003,9,28,7,2158,1900,120,2232,XE,2863,N17138,142,152,125,168,178,DFW,CLE,1021,4,13,0,,0,0,0,0,0,168
2003,9,8,1,1502,1510,1651,1705,XE,2944,N12136,169,175,135,-14,-8,EWR,DSM,1016,4,30,0,,0,0,0,0,0,0
2003,9,28,7,1055,1055,1338,1325,XE,2642,N13914,163,150,130,13,0,IAH,MKE,984,3,30,0,,0,0,0,0,0,0
2003,9,11,4,2130,1915,32,2237,XE,3262,N13550,122,142,108,115,135,IAH,LEX,828,3,11,0,,0,0,19,0,0,96
2003,9,16,2,1905,1910,2037,2036,XE,2800,N13988,92,86,66,1,-5,IAH,XNA,438,2,24,0,,0,0,0,0,0,0
2003,9,17,3,643,645,739,800,XE,2054,N11535,116,135,98,-21,-2,EWR,MKE,725,3,15,0,,0,0,0,0,0,0
2003,9,27,6,849,850,1043,1048,XE,2342,N16987,114,118,84,-5,-1,EWR,GSP,594,3,27,0,,0,0,0,0,0,0
2003,9,4,4,655,700,1158,1211,XE,3250,N12145,183,191,161,-13,-5,PSP,IAH,1269,8,14,0,,0,0,0,0,0,0
2003,9,27,6,1823,1825,1930,1938,XE,2940,N14977,67,73,49,-8,-2,IAH,BRO,308,5,13,0,,0,0,0,0,0,0
2003,9,24,3,1343,1350,1458,1525,XE,2898,N28518,135,155,121,-27,-7,EWR,MSN,799,5,9,0,,0,0,0,0,0,0
2003,9,29,1,647,640,931,933,TZ,102,N302TZ,104,113,87,-2,7,IND,LGA,659,4,13,0,,0,0,0,0,0,0
2003,9,6,6,1026,1030,1128,1150,TZ,215,N516AT,122,140,100,-22,-4,LGA,MDW,725,6,16,0,,0,0,0,0,0,0
2003,9,14,7,1044,1050,1205,1202,TZ,275,N315TZ,141,132,104,3,-6,EWR,MDW,711,6,31,0,,0,0,0,0,0,0
2003,9,14,7,1817,1820,2338,2346,TZ,408,N307TZ,201,206,181,-8,-3,LAS,IND,1591,6,14,0,,0,0,0,0,0,0
2003,9,16,2,1256,1302,1626,1631,TZ,542,N515AT,150,149,130,-5,-6,MDW,MCO,989,5,15,0,,0,0,0,0,0,0
2003,9,11,4,1230,1220,2059,2035,TZ,754,N557TZ,329,315,305,24,10,HNL,LAX,2556,8,16,0,,0,0,0,14,10,0
2003,9,2,2,750,800,1559,1631,UA,16,N618UA,309,331,280,-32,-10,SFO,JFK,2586,9,20,0,,0,0,0,0,0,0
2003,9,15,1,627,630,1213,1218,UA,54,N212UA,226,228,205,-5,-3,LAX,ORD,1745,7,14,0,,0,0,0,0,0,0
2003,9,11,4,1422,1430,1712,1727,UA,89,N831UA,350,357,315,-15,-8,PHL,SFO,2521,6,29,0,,0,0,0,0,0,0
2003,9,21,7,2240,2220,2337,2330,UA,127,N433UA,57,70,41,7,20,LAX,LAS,236,5,11,0,,0,0,0,0,0,0
2003,9,9,2,1312,1320,2145,2150,UA,172,N578UA,333,330,311,-5,-8,SFO,BOS,2704,7,15,0,,0,0,0,0,0,0
2003,9,14,7,1259,1245,2050,2043,UA,212,N552UA,291,298,266,7,14,SFO,IAD,2419,6,19,0,,0,0,0,0,0,0
2003,9,6,6,1119,1125,1427,1443,UA,246,N593UA,128,138,113,-16,-6,DEN,ORD,888,4,11,0,,0,0,0,0,0,0
2003,9,15,1,1753,1800,2110,2025,UA,279,N471UA,377,325,304,45,-7,BWI,LAX,2329,12,61,0,,0,0,0,45,0,0
2003,9,4,4,1319,1320,1618,1626,UA,322,N515UA,119,126,95,-8,-1,ORD,MHT,843,4,20,0,,0,0,0,0,0,0
2003,9,26,5,1546,1550,2125,2136,UA,354,N549UA,219,226,199,-11,-4,DEN,BOS,1754,6,14,0,,0,0,0,0,0,0
2003,9,5,5,1247,1250,1408,1351,UA,379,N588UA,141,121,119,17,-3,BWI,ORD,622,11,11,0,,0,0,0,17,0,0
2003,9,16,2,1127,1132,1242,1252,UA,403,N525UA,135,140,112,-10,-5,DEN,SNA,846,5,18,0,,0,0,0,0,0,0
2003,9,17,3,1340,1345,1739,1709,UA,430,N468UA,179,144,158,30,-5,PDX,DEN,992,5,16,0,,0,0,0,30,0,0
2003,9,20,6,1457,1505,1700,1718,UA,459,N447UA,123,133,106,-18,-8,PDX,LAX,834,7,10,0,,0,0,0,0,0,0
2003,9,25,4,2256,2300,435,441,UA,488,N463UA,219,221,203,-6,-4,SAN,ORD,1723,6,10,0,,0,0,0,0,0,0
2003,9,16,2,900,905,1146,1151,UA,520,N850UA,106,106,85,-5,-5,ORD,IAD,589,6,15,0,,0,0,0,0,0,0
2003,9,16,2,1155,1155,1430,1438,UA,548,N814UA,95,103,73,-8,0,SFO,SLC,599,3,19,0,,0,0,0,0,0,0
2003,9,22,1,1639,1645,2003,2014,UA,584,N312UA,144,149,126,-11,-6,SJC,DEN,948,7,11,0,,0,0,0,0,0,0
2003,9,28,7,645,645,1226,1229,UA,616,N556UA,221,224,198,-3,0,PDX,ORD,1739,2,21,0,,0,0,0,0,0,0
2003,9,13,6,1423,1330,1752,1648,UA,650,N479UA,149,138,117,64,53,ORD,EWR,719,6,26,0,,0,0,0,64,0,0
2003,9,7,7,1713,1715,1913,1920,UA,685,N531UA,240,245,217,-7,-2,ORD,PDX,1739,7,16,0,,0,0,0,0,0,0
2003,9,4,4,1901,1905,2133,2157,UA,712,N940UA,92,112,80,-24,-4,ORD,GSO,590,2,10,0,,0,0,0,0,0,0
2003,9,24,3,2017,2015,2148,2200,UA,739,N398UA,151,165,140,-12,2,DEN,SEA,1024,2,9,0,,0,0,0,0,0,0
2003,9,14,7,1816,1820,1930,1935,UA,774,N917UA,74,75,55,-5,-4,LAX,OAK,337,5,14,0,,0,0,0,0,0,0
2003,9,12,5,1127,1130,1252,1257,UA,806,N927UA,85,87,53,-5,-3,SFO,LAX,337,20,12,0,,0,0,0,0,0,0
2003,9,4,4,947,945,1132,1125,DL,429,N675DL,105,100,78,7,2,ATL,BWI,576,6,21,0,,0,0,0,0,0,0
2003,9,4,4,1044,1045,1208,1212,DL,1617,N913DE,84,87,65,-4,-1,CVG,ATL,373,11,8,0,,0,0,0,0,0,0
2003,9,5,5,1444,1445,1547,1547,DL,617,N947DL,123,122,100,0,-1,ATL,IAH,689,8,15,0,,0,0,0,0,0,0
2003,9,5,5,1255,1255,1350,1356,DL,1801,N3735D,115,121,97,-6,0,ATL,MCI,692,5,13,0,,0,0,0,0,0,0
2003,9,6,6,1643,1645,1924,1925,DL,866,N3765,101,100,83,-1,-2,SFO,SLC,599,5,13,0,,0,0,0,0,0,0
2003,9,6,6,1121,1125,1409,1417,DL,2402,N678DL,168,172,141,-8,-4,FLL,BDL,1173,17,10,0,,0,0,0,0,0,0
2003,9,7,7,1749,1745,2025,2102,DL,1179,N636DL,336,377,304,-37,4,JFK,SEA,2421,5,27,0,,0,0,0,0,0,0
2003,9,8,1,702,700,1037,1024,DL,247,N110DL,215,204,194,13,2,ATL,SJU,1547,6,15,0,,0,0,0,0,0,0
2003,9,8,1,1016,1015,1352,1346,DL,1462,N916DN,156,151,121,6,1,SLC,DFW,988,11,24,0,,0,0,0,0,0,0
2003,9,9,2,1749,1720,2128,2055,DL,464,N617DL,219,215,184,33,29,ATL,SJU,1547,5,30,0,,0,29,0,4,0,0
2003,9,9,2,827,835,1015,1023,DL,1655,N947WP,168,168,148,-8,-8,SAT,SLC,1086,7,13,0,,0,0,0,0,0,0
2003,9,10,3,1059,1110,1156,1202,DL,668,N908DE,57,52,25,-6,-11,CVG,CMH,116,3,29,0,,0,0,0,0,0,0
2003,9,10,3,1335,1335,1536,1524,DL,1853,N317DL,121,109,93,12,0,EWR,CVG,569,5,23,0,,0,0,0,0,0,0
2003,9,11,4,903,915,926,938,DL,873,N329DL,83,83,58,-12,-12,CVG,BHM,396,3,22,0,,0,0,0,0,0,0
2003,9,11,4,1818,1655,15,2310,DL,2068,N120DL,237,255,220,65,83,SLC,MCO,1929,5,12,0,,0,65,0,0,0,0
2003,9,12,5,1628,1630,1730,1743,DL,1037,N916DE,62,73,44,-13,-2,CHS,ATL,259,8,10,0,,0,0,0,0,0,0
2003,9,12,5,1130,1125,1440,1430,DL,2473,N6714Q,190,185,167,10,5,BOS,FLL,1237,6,17,0,,0,0,0,0,0,0
2003,9,13,6,2059,2100,2139,2149,DL,1288,N966DL,40,49,25,-10,-1,CVG,CMH,116,5,10,0,,0,0,0,0,0,0
2003,9,14,7,1006,1005,1707,1732,DL,486,N827MH,241,267,216,-25,1,LAX,ATL,1946,9,16,0,,0,0,0,0,0,0
2003,9,14,7,1856,1855,1941,1906,DL,1685,N323DL,105,71,48,35,1,ATL,MOB,302,7,50,0,,0,0,0,35,0,0
